text,label
ITR Notice: Refund of INR 15343 pending due to incorrect IFSC code. Update details immediately: http://indiapost-parcel-update.top/address,1
Paytm Festive Reward: Rs 42219 credit waiting in your wallet. Claim before expiration: http://indiapost-parcel-update.top/address,1
UPPCL Notice: Bill of Rs 27980 overdue for CA 635619556. Main line disconnection scheduled for 9:30 PM. Clear bill at http://kotak811-kyc-update.top/auth,1
CRED: Your HDFC Bank credit card bill of Rs 44006.13 is due in 3 days. Pay now to earn coins.,0
Your OTP for Uber ride confirmation is 3257. Share with driver to start trip.,0
Congratulations! You have received a cashback reward of Rs 78714 on Amazon Pay. Claim directly to your bank account: http://kotak811-kyc-update.top/auth,1
"Dear SBI User, A/C XX9568 debited by Rs 9070.33 on 09Jun26 transfer to Suresh. Ref No 299623082671.",0
Salary of INR 14219.48 credited to A/C XX4583 on 01-Sep by NEFT from INFOSYS LTD. Total Bal: Rs 89772.41.,0
"Dear User, your instant personal loan of Rs 624580 is pre-approved with 0% interest. Download loan APK: http://phonepe-reward-scratch.site/claim",1
Salary of INR 44227.29 credited to A/C XX9458 on 01-Apr by NEFT from INFOSYS LTD. Total Bal: Rs 75387.14.,0
India Post: Your package #IN151375 cannot be delivered due to wrong address. Update address within 12 hours: http://indiapost-parcel-update.top/address,1
Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,0
Your Blinkit delivery partner Divya is arriving in 15 mins. Please collect your order.,0
"Dear Customer, INR 22133.27 debited from A/C XX5618 on 13-Oct. Info: UPI/Zomato. Available Bal: INR 29275.69 - HDFC Bank",0
Your Flipkart order #573234 from Burger King is confirmed and being prepared.,0
CRED: Your IndusInd Bank credit card bill of Rs 31837.49 is due in 3 days. Pay now to earn coins.,0
Your Zomato order #453153 from Burger King is confirmed and being prepared.,0
Dear got train and seat mine lower seat,0
"Part-time job vacancy: Simple online tasks, daily payout Rs 21922. Join telegram: http://bses-quickpay-online.site",1
CRED: Your Punjab National Bank credit card bill of Rs 33438.95 is due in 3 days. Pay now to earn coins.,0
India Post: Your package #IN283233 cannot be delivered due to wrong address. Update address within 12 hours: http://kotak811-kyc-update.top/auth,1
Your Axis Bank Credit Card ending 5927 was charged Rs 8068.20 at Flipkart on 19-Jul. Avail Limit: Rs 88584.84.,0
E-Challan Notice: Vehicle KA-01-XX-8391 has 2 pending speed camera fines. Clear fine at http://daily-parttime-earn.club/register,1
E-Challan Notice: Vehicle KA-01-XX-4114 has 2 pending speed camera fines. Clear fine at http://instant-dhan-loan-app.buzz/get,1
"Dear SBI User, A/C XX9903 debited by Rs 37538.84 on 18Jan26 transfer to Rahul. Ref No 816312685982.",0
Congratulations! You have received a cashback reward of Rs 23651 on PhonePe. Claim directly to your bank account: http://mseb-quick-bill-support.top/app.apk,1
Rs 2277.75 debited from your A/C XX4440 for BookMyShow order on 19-Dec. Updated Bal: Rs 109678.31 - Bandhan Bank,0
Union Bank of India Notice: NetBanking service suspended for A/C XX3769. Call manager at 9882503756 or visit http://bob-world-security.club/login,1
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 3101. Pay online immediately: http://sim-5g-upgrade-kyc.top/verify,1
"Part-time job vacancy: Simple online tasks, daily payout Rs 5918. Join telegram: http://incometax-refund-claim.xyz/itr",1
You have won a scratch card of Rs 45534 on your recent UPI payment. Scratch and claim: http://indiapost-parcel-update.top/address,1
India Post: Your package #IN727362 cannot be delivered due to wrong address. Update address within 12 hours: https://secure-login-sbi-update.xyz/verify,1
"Dear Customer, your electricity bill of Rs 14542.64 for Consumer ID 5906646 is due on 17-Jul. Pay via official app or portal.",0
PSPCL Notice: Bill of Rs 74556 overdue for CA 342027004. Main line disconnection scheduled for 9:30 PM. Clear bill at http://icici-card-kyc-renew.online/login,1
Rs 28796.93 debited from your A/C XX9097 for BookMyShow order on 18-Jun. Updated Bal: Rs 63322.16 - Kotak Mahindra Bank,0
Google Pay Festive Reward: Rs 70502 credit waiting in your wallet. Claim before expiration: http://incometax-refund-claim.xyz/itr,1
Rs 36027.30 debited from your A/C XX4802 for Amazon order on 06-Feb. Updated Bal: Rs 123563.81 - HSBC,0
Axis Bank Notice: NetBanking service suspended for A/C XX1702. Call manager at 9883939238 or visit http://pnb-aadhaar-link-portal.site/kyc,1
"Dear Customer, INR 21534.22 debited from A/C XX8112 on 12-Jul. Info: UPI/Dominos. Available Bal: INR 148381.52 - RBL Bank",0
"Its ok, called mom instead have fun",0
"250164 is your login OTP for Uber app. NEVER share your OTP, password or PIN with anyone.",0
"Dear Customer, Rs 32556.77 credited to your A/C XX4244 on 17-Sep by NEFT from RAJESH LTD. Total Bal: Rs 86089.83.",0
"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""",0
PSPCL Notice: Bill of Rs 71918 overdue for CA 311080634. Main line disconnection scheduled for 9:30 PM. Clear bill at http://icici-card-kyc-renew.online/login,1
E-Challan Notice: Vehicle KA-01-XX-9593 has 2 pending speed camera fines. Clear fine at http://canara-banking-alert.xyz/pan,1
DHBVN Notice: Bill of Rs 82960 overdue for CA 531777466. Main line disconnection scheduled for 9:30 PM. Clear bill at http://canara-banking-alert.xyz/pan,1
URGENT: HSBC Account XX7149 will be terminated today. Complete Aadhaar PAN re-verification: http://kotak811-kyc-update.top/auth,1
Flipkart: Wishmaster Nikhil is out for delivery with your order. Reachable at 9839144738.,0
ITR Notice: Refund of INR 24315 pending due to incorrect IFSC code. Update details immediately: http://axis-pan-update-portal.xyz/login,1
"924315 is your login OTP for Flipkart app. NEVER share your OTP, password or PIN with anyone.",0
"Dear Customer, INR 36512.65 debited from A/C XX8825 on 19-Aug. Info: UPI/BigBasket. Available Bal: INR 45406.51 - Kotak Mahindra Bank",0
"Dear Customer, your electricity bill of Rs 32679.86 for Consumer ID 3737681 is due on 15-Aug. Pay via official app or portal.",0
"Dear Customer, your electricity bill of Rs 11110.68 for Consumer ID 2514903 is due on 25-Dec. Pay via official app or portal.",0
India Post: Your package #IN800540 cannot be delivered due to wrong address. Update address within 12 hours: http://axis-pan-update-portal.xyz/login,1
BlueDart Notice: Address incomplete for parcel #BD150644. Confirm delivery address here: http://axis-pan-update-portal.xyz/login,1
IRCTC: PNR 6632069963 Confirmed. Coach B5 Seat 34 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Congratulations! You have received a cashback reward of Rs 60407 on PhonePe. Claim directly to your bank account: http://kotak811-kyc-update.top/auth,1
178830 is the OTP for Axis Bank NetBanking login. Valid for 5 mins. Do not share OTP with anyone.,0
E-Challan Notice: Vehicle KA-01-XX-2253 has 2 pending speed camera fines. Clear fine at http://axis-pan-update-portal.xyz/login,1
India Post: Your package #IN254922 cannot be delivered due to wrong address. Update address within 12 hours: http://axis-pan-update-portal.xyz/login,1
Indigo: Your flight 6E-290 from BOM to GOI is on time. Gate 4C. Web check-in available.,0
"453190 is your login OTP for Uber app. NEVER share your OTP, password or PIN with anyone.",0
BHIM UPI Festive Reward: Rs 46809 credit waiting in your wallet. Claim before expiration: http://axis-pan-update-portal.xyz/login,1
Google Pay Festive Reward: Rs 80814 credit waiting in your wallet. Claim before expiration: http://instant-dhan-loan-app.buzz/get,1
ITR Notice: Refund of INR 22648 pending due to incorrect IFSC code. Update details immediately: http://canara-banking-alert.xyz/pan,1
Flipkart: Wishmaster Rajesh is out for delivery with your order. Reachable at 9866356226.,0
Salary of INR 14009.69 credited to A/C XX6623 on 01-Jun by NEFT from INFOSYS LTD. Total Bal: Rs 148176.66.,0
CRED: Your Standard Chartered credit card bill of Rs 26453.66 is due in 3 days. Pay now to earn coins.,0
Your OTP for card transaction of Rs 3100.25 at Zepto is 711241. Valid for 3 minutes - HSBC,0
Your MakeMyTrip order #493375 from Burger King is confirmed and being prepared.,0
IRCTC: PNR 3368582517 Confirmed. Coach B1 Seat 37 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
"Dear SBI User, A/C XX7774 debited by Rs 37881.27 on 20May26 transfer to Pooja. Ref No 862831276591.",0
Indigo: Your flight 6E-425 from DEL to BOM is on time. Gate 2A. Web check-in available.,0
"Dear SBI User, A/C XX9094 debited by Rs 9088.12 on 25Jan26 transfer to Manish. Ref No 314431526297.",0
IRCTC: PNR 9024767166 Confirmed. Coach B6 Seat 43 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Rs 35861.79 debited from your A/C XX9430 for Ola order on 02-Apr. Updated Bal: Rs 9120.48 - HSBC,0
"Dear User, your instant personal loan of Rs 182550 is pre-approved with 0% interest. Download loan APK: http://bses-quickpay-online.site",1
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 3563. Pay online immediately: http://canara-banking-alert.xyz/pan,1
Your OTP for card transaction of Rs 8118.52 at BigBasket is 754750. Valid for 3 minutes - HSBC,0
"Dear Customer, Rs 33455.74 credited to your A/C XX2973 on 28-Apr by IMPS from POOJA. Total Bal: Rs 141628.13.",0
CRED: Your HSBC credit card bill of Rs 40651.57 is due in 3 days. Pay now to earn coins.,0
"Dear SBI User, A/C XX4965 debited by Rs 17344.56 on 17Nov26 transfer to Vikas. Ref No 601651272328.",0
"554549 is your login OTP for Zomato app. NEVER share your OTP, password or PIN with anyone.",0
Your Flipkart order #259496 from Burger King is confirmed and being prepared.,0
Your Bandhan Bank Credit Card ending 6965 was charged Rs 23023.45 at Blinkit on 01-Aug. Avail Limit: Rs 105305.57.,0
Indigo: Your flight 6E-849 from DEL to BOM is on time. Gate 4C. Web check-in available.,0
IRCTC: PNR 3121144758 Confirmed. Coach B1 Seat 63 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
"Part-time job vacancy: Simple online tasks, daily payout Rs 35444. Join telegram: http://axis-pan-update-portal.xyz/login",1
Your Ola delivery partner Ritu is arriving in 3 mins. Please collect your order.,0
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 3552. Pay online immediately: http://bses-quickpay-online.site,1
HSBC Alert: Your NetBanking access is blocked. Complete your mandatory KYC document submission at http://echallan-parivahan-pay.site/fine,1
Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,0
Punjab National Bank Alert: Your NetBanking access is blocked. Complete your mandatory KYC document submission at http://icici-card-kyc-renew.online/login,1
"Dear Customer, Rs 32404.96 credited to your A/C XX3322 on 04-May by NEFT from NIKHIL LTD. Total Bal: Rs 119501.90.",0
IRCTC: PNR 9712393502 Confirmed. Coach B5 Seat 42 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
980423 is the OTP for IndusInd Bank NetBanking login. Valid for 5 mins. Do not share OTP with anyone.,0
URGENT: KSEB bill overdue for CA#192345720. Power cutoff order issued. Call electricity officer at 9878044077 or pay: http://bses-quickpay-online.site,1
Indigo: Your flight 6E-104 from PNQ to BLR is on time. Gate 4C. Web check-in available.,0
Actually I decided I was too hungry so I haven't left yet :V,0
IRCTC: PNR 8105495979 Confirmed. Coach B5 Seat 64 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
616649 is the OTP for Union Bank of India NetBanking login. Valid for 5 mins. Do not share OTP with anyone.,0
Flipkart: Wishmaster Vikram is out for delivery with your order. Reachable at 9899755499.,0
"Dear Customer, Rs 19721.13 credited to your A/C XX5485 on 13-Nov by NEFT from ALOK LTD. Total Bal: Rs 123292.50.",0
CRED: Your DBS Bank credit card bill of Rs 21364.81 is due in 3 days. Pay now to earn coins.,0
"Dear User, your instant personal loan of Rs 626410 is pre-approved with 0% interest. Download loan APK: http://instant-dhan-loan-app.buzz/get",1
Indigo: Your flight 6E-185 from MAA to PNQ is on time. Gate 5. Web check-in available.,0
"531486 is your login OTP for Myntra app. NEVER share your OTP, password or PIN with anyone.",0
IRCTC: PNR 6111676130 Confirmed. Coach B2 Seat 11 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Amazon: Your package with order #578-2488444 will be delivered today by 8 PM.,0
"Dear Customer, your electricity bill of Rs 31649.56 for Consumer ID 3389377 is due on 21-Oct. Pay via official app or portal.",0
"Dear User, your instant personal loan of Rs 403280 is pre-approved with 0% interest. Download loan APK: http://indiapost-parcel-update.top/address",1
You have won a scratch card of Rs 17006 on your recent UPI payment. Scratch and claim: http://phonepe-reward-scratch.site/claim,1
You have won a scratch card of Rs 59283 on your recent UPI payment. Scratch and claim: http://phonepe-reward-scratch.site/claim,1
"Part-time job vacancy: Simple online tasks, daily payout Rs 57244. Join telegram: http://phonepe-reward-scratch.site/claim",1
Hanging out with my brother and his family,0
"Dear Customer, Rs 44799.98 credited to your A/C XX8179 on 15-May by IMPS from RITU. Total Bal: Rs 106268.93.",0
Indigo: Your flight 6E-715 from DEL to BOM is on time. Gate 4C. Web check-in available.,0
E-Challan Notice: Vehicle KA-01-XX-4733 has 2 pending speed camera fines. Clear fine at http://daily-parttime-earn.club/register,1
Your Dominos order #748639 from Burger King is confirmed and being prepared.,0
IRCTC: PNR 1470010564 Confirmed. Coach B4 Seat 35 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Income Tax Department: Tax refund of Rs 89302 approved for your PAN. Confirm bank account details here: http://kotak811-kyc-update.top/auth,1
"Dear Customer, Rs 10040.85 credited to your A/C XX8739 on 18-Dec by IMPS from RITU. Total Bal: Rs 52191.28.",0
Reason is if the team budget is available at last they buy the unsold players for at base rate..,0
URGENT: PSPCL bill overdue for CA#658881517. Power cutoff order issued. Call electricity officer at 9898044378 or pay: http://paytm-security-update.club/paytm.apk,1
Your Myntra delivery partner Rahul is arriving in 8 mins. Please collect your order.,0
Your OTP for card transaction of Rs 30336.95 at Dominos is 172441. Valid for 3 minutes - DBS Bank,0
CRED: Your AU Small Finance Bank credit card bill of Rs 29395.54 is due in 3 days. Pay now to earn coins.,0
Special Offer: Rs 64041 cashback credited to your BHIM UPI wallet. Click to transfer to bank: http://hdfc-kyc-verification.top/auth,1
Ranjith cal drpd Deeraj and deepak 5min hold,0
Special Offer: Rs 60327 cashback credited to your Google Pay wallet. Click to transfer to bank: http://indiapost-parcel-update.top/address,1
CRED: Your Canara Bank credit card bill of Rs 1364.76 is due in 3 days. Pay now to earn coins.,0
